Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2012,ARIZONA,Yavapai,4471,130231000,Ash Fork Joint Unified District,6102,130231102,Ash Fork Middle School,N,407,34,25,21,20,41,514,9,14,71,5,77,487,10,50,37,3,40,484,23,23,35,19,54
2012,ARIZONA,Maricopa,91133,118711000,Athlos Traditional Academy,91134,118711001,Athlos Traditional Academy,Y,429,2,8,39,51,90,523,*,*,69,27,96,550,1,13,63,23,86,569,3,3,22,71,93
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,87619,70444111,Centerra Mirage,N,400,20,20,38,23,60,495,6,20,66,7,74,496,11,36,49,4,53,506,16,18,40,26,66
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,90028,70444110,Copper Trails,N,413,10,21,38,30,69,511,2,14,73,11,84,506,8,30,56,6,62,522,11,14,38,37,75
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,79670,70444107,Desert Star,N,401,22,19,38,21,58,499,6,20,66,8,74,488,14,40,46,1,46,513,17,25,31,28,59
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,79792,70444108,Desert Thunder,N,390,18,20,42,20,62,491,4,18,69,9,78,496,10,37,50,2,52,505,10,16,38,36,74
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5348,70444103,Eliseo C. Felix School,N,372,30,28,32,10,42,468,12,29,57,3,59,475,21,49,29,1,30,487,34,30,26,10,36
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5349,70444104,Lattie Coor,N,379,36,23,30,11,41,477,10,33,53,4,57,471,23,44,*,*,33,480,41,23,22,15,36
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,5347,70444102,Michael Anderson,N,394,22,24,34,19,53,486,8,28,60,5,65,485,14,45,40,1,41,489,31,24,32,12,44
2012,ARIZONA,Maricopa,4272,70444000,Avondale Elementary District,78924,70444106,Wildflower School,N,373,28,29,30,13,43,471,9,26,62,4,66,485,15,43,41,2,42,487,16,23,33,28,61
2012,ARIZONA,Maricopa,79929,78614000,Avondale Learning dba Precision Academy,80006,78614201,Precision Academy,Y,503,13,18,58,11,69,704,2,19,74,5,79,499,2,28,69,2,71,471,45,23,27,5,32
2012,ARIZONA,Maricopa,89869,78542000,"AZ Compass Schools, Inc.",89870,78542101,AZ Compass Prep School,Y,431,47,23,23,7,30,556,4,38,56,2,58,498,3,28,*,*,69,476,50,18,21,11,32
2012,ARIZONA,Yuma,4508,148757000,Az-Tec High School,6192,148757001,AZTEC High School,Y,453,79,10,*,*,11,664,18,39,*,*,43,457,24,51,*,*,25,414,83,10,*,*,7
2012,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6088,130220101,Bagdad Elementary School,N,372,10,38,24,28,52,471,5,25,52,18,70,493,9,39,*,*,52,522,7,21,41,31,72
2012,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6089,130220202,Bagdad High School,N,430,34,24,34,8,42,573,6,24,65,5,70,487,16,32,50,2,51,484,45,18,16,20,36
2012,ARIZONA,Maricopa,79204,78988000,Ball Charter Schools (Dobson),10729,78988102,"Dobson Academy, The - A Ball Charter School",Y,425,4,15,37,43,80,520,1,9,73,18,91,516,3,29,59,8,68,550,3,14,31,52,83
2012,ARIZONA,Maricopa,4294,78987000,Ball Charter Schools (Hearn),10730,78987103,"Hearn Academy, The - A Ball Charter School",Y,423,6,14,45,34,79,515,1,7,82,10,92,506,4,33,62,2,64,542,4,9,32,55,86
2012,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5319,70431101,Balsz School,N,372,21,27,34,18,52,459,10,31,56,3,60,472,20,49,31,1,31,477,35,34,23,8,31
2012,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,81141,70431105,Brunson-Lee Elementary School,N,385,21,23,32,24,56,468,9,33,52,5,58,468,27,46,26,1,27,482,37,28,30,5,35
2012,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5320,70431102,David Crockett School,N,361,18,29,39,13,52,449,6,35,56,3,59,483,16,45,37,2,38,465,42,30,25,3,28
2012,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5321,70431103,Griffith Elementary School,N,402,10,18,38,33,71,482,6,21,66,8,74,491,12,45,39,4,43,495,23,23,35,18,53
2012,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5322,70431104,Orangedale Junior High Prep Academy,N,410,36,16,34,15,48,499,11,27,59,3,62,475,28,41,30,2,31,487,35,22,29,14,43
2012,ARIZONA,Maricopa,90842,78589000,"BASIS School, Inc.",91056,78589301,BASIS Chandler,Y,496,*,*,17,81,98,*,*,*,*,*,*,571,*,*,64,33,97,582,*,*,8,90,98
2012,ARIZONA,Coconino,90862,38707000,"BASIS School, Inc.",90863,38707001,BASIS Flagstaff,Y,453,4,8,41,47,88,555,1,3,69,27,96,538,1,15,69,15,84,558,3,6,22,69,91
2012,ARIZONA,Maricopa,90508,78575000,"BASIS School, Inc.",90509,78575301,BASIS Oro Valley,Y,475,1,4,30,65,95,572,*,*,68,31,99,548,1,10,71,18,89,*,*,*,*,*,*
2012,ARIZONA,Maricopa,90841,78588000,"BASIS School, Inc.",91055,78588301,BASIS Peoria,Y,479,*,*,22,75,97,569,*,*,63,36,99,560,*,*,73,22,95,570,*,*,10,88,98
2012,ARIZONA,Maricopa,81078,78736000,"BASIS School, Inc.",81079,78736001,BASIS Scottsdale,Y,511,*,*,9,90,99,*,*,*,*,*,*,597,*,*,48,50,98,*,*,*,*,*,*
2012,ARIZONA,Pima,6361,108725000,"BASIS School, Inc.",6065,108725001,BASIS Tucson,Y,496,*,*,16,82,97,*,*,*,*,*,*,560,*,*,67,26,93,599,*,*,4,95,99
2012,ARIZONA,Yavapai,4481,130326000,Beaver Creek Elementary District,6116,130326101,Beaver Creek School,N,393,21,23,40,15,56,489,6,27,61,6,67,492,12,47,39,2,41,502,26,17,39,18,57
2012,ARIZONA,Maricopa,79983,78972000,"Bell Canyon Charter School, Inc",79507,78972101,Imagine Bell Canyon,Y,388,20,20,42,18,60,489,7,13,73,6,80,490,12,42,45,2,47,508,15,16,38,30,68
2012,ARIZONA,Maricopa,10972,78766000,"Benchmark School, Inc.",78803,78766101,Benchmark School,Y,428,1,7,39,54,93,527,*,*,62,36,98,550,*,*,81,15,96,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5538,78754103,Benjamin Franklin Charter School - Gilbert,Y,415,4,12,41,42,83,510,1,7,73,19,92,518,7,16,72,6,77,552,*,*,37,51,88
2012,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5536,78754101,Benjamin Franklin Charter School - Mesa,Y,399,5,20,50,25,74,495,2,12,75,12,87,501,5,35,58,2,60,538,*,*,29,46,75
2012,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,88341,78754104,Benjamin Franklin Charter School - Power,Y,431,6,9,46,40,85,527,1,8,71,20,91,525,2,19,70,8,78,545,5,11,34,51,84
2012,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5537,78754102,Benjamin Franklin Charter School - Queen Creek,Y,403,4,14,52,30,82,502,1,7,74,18,92,523,5,15,72,8,80,531,12,15,30,43,73
2012,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4799,20209201,Benson High School,N,477,28,19,40,13,53,698,*,*,73,14,88,511,1,21,72,6,78,516,21,19,30,30,61
2012,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4794,20209102,Benson Middle School,N,416,19,21,35,25,60,523,5,14,72,10,82,496,11,38,47,4,51,525,7,15,36,42,78
2012,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4793,20209101,Benson Primary School,N,399,4,11,43,42,86,487,1,12,68,19,86,*,*,*,*,*,*,557,1,6,37,56,93
2012,ARIZONA,Cochise,79226,20209000,Benson Unified School District,85879,20209701,San Pedro Valley High School,N,483,26,26,*,*,48,706,*,*,*,*,85,492,*,*,*,*,93,*,*,*,*,*,*
2012,ARIZONA,Cochise,79226,20209000,Benson Unified School District,90775,20209300,San Pedro Valley Online Academy,N,442,38,15,31,15,46,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,La Paz,4515,150576000,Bicentennial Union High School District,6203,150576201,Salome High School,N,472,51,10,37,2,39,685,5,42,51,2,53,465,16,53,*,*,32,474,50,14,19,17,36
2012,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4754,20202201,Bisbee High School,N,474,43,25,30,3,32,699,2,24,67,7,74,492,8,36,54,3,56,468,46,18,28,8,36
2012,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4752,20202103,Greenway Primary School,N,371,13,34,42,12,53,482,3,22,66,9,75,498,10,31,58,2,60,507,21,21,33,26,59
2012,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4753,20202105,Lowell School,N,410,29,23,31,16,47,517,5,18,69,8,77,493,15,41,39,5,44,500,32,17,26,26,51
2012,ARIZONA,Pima,89871,108501000,Blue Adobe Project,89872,108501101,Sky Islands,Y,501,17,30,43,9,52,711,*,*,69,13,81,491,20,20,*,*,60,513,7,50,7,36,43
2012,ARIZONA,Greenlee,4231,60322000,Blue Elementary District,4908,60322001,Blue Elementary School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5645,90232101,Blue Ridge Elementary School,N,369,11,16,41,32,73,454,6,21,60,13,73,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5648,90232204,Blue Ridge High School,N,490,36,14,33,16,50,702,4,21,65,9,75,487,6,41,51,2,53,475,42,21,19,19,38
2012,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5647,90232103,Blue Ridge Jr High School,N,444,17,11,33,39,72,529,4,15,72,9,81,503,9,34,54,4,57,529,10,12,27,51,78
2012,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5646,90232102,Blue Ridge Middle School,N,404,13,21,37,28,65,497,6,19,65,10,75,503,11,29,56,4,60,525,14,18,35,32,67
2012,ARIZONA,Maricopa,81041,78745000,Blueprint Education,90158,78745203,Blueprint High School,Y,457,62,29,*,*,10,674,6,44,*,*,50,461,27,33,*,*,40,*,*,*,*,*,*
2012,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81042,78745201,Hope High School,Y,453,79,14,*,*,7,662,16,51,*,*,33,453,29,48,*,*,23,425,84,11,3,3,5
2012,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81182,78745202,Hope High School Online,Y,460,71,13,*,*,16,673,18,38,41,3,44,453,32,35,30,3,32,469,47,12,29,12,41
2012,ARIZONA,Maricopa,90698,78581000,BNE Ashur,90699,78581001,Discovery Community,Y,334,32,43,*,*,26,432,19,36,*,*,45,454,32,45,*,*,23,471,43,21,*,*,36
2012,ARIZONA,Graham,4224,50316000,Bonita Elementary District,4896,50316101,Bonita Elementary School,N,395,7,25,51,17,68,486,3,20,65,12,77,503,*,*,*,*,52,522,16,12,36,36,72
2012,ARIZONA,La Paz,4513,150426000,Bouse Elementary District,6201,150426101,Bouse Elementary School,N,404,8,25,50,17,67,501,4,21,71,4,75,511,7,29,57,7,64,*,*,*,*,*,*
2012,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4758,20214100,Bowie Elementary School,N,350,44,41,*,*,15,461,8,41,49,3,51,*,*,*,*,*,*,485,31,31,*,*,38
2012,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4759,20214200,Bowie High School,N,481,30,50,10,10,20,*,*,*,*,*,*,495,*,*,*,*,82,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4305,78613000,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,78613101,Mesa Arts Academy,Y,418,4,17,43,36,79,512,*,*,83,7,90,506,3,29,67,1,68,534,4,9,42,44,87
2012,ARIZONA,Maricopa,81097,78746000,"Bradley Academy of Excellence, Inc.",81098,78746101,Bradley Academy of Excellence,Y,385,24,26,35,15,50,493,4,23,68,5,73,499,12,30,56,2,58,505,24,17,36,22,58
2012,ARIZONA,Maricopa,4362,78762000,"Bright Beginnings School, Inc.",5550,78762101,Bright Beginnings School #1,Y,422,*,*,38,54,92,519,*,*,69,28,97,546,*,*,80,12,92,572,*,*,22,75,97
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,81110,70433102,Bales Elementary School,N,390,23,25,33,18,52,490,6,22,65,7,72,491,8,45,45,1,47,502,25,21,32,22,54
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87473,70433109,Buckeye Elementary School,N,384,29,25,32,13,46,479,7,31,59,3,62,476,18,48,*,*,34,485,36,27,26,11,37
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87472,70433108,Buckeye Primary,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,90341,70433107,Inca Elementary School,N,392,25,21,36,17,54,493,6,20,69,5,74,483,15,46,*,*,39,501,22,24,30,24,54
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,89572,70433104,Steven R. Jasinski Elementary School,N,384,26,26,34,14,48,485,8,26,61,5,66,478,20,46,32,2,34,494,23,28,32,16,48
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87471,70433105,Sundance Elementary,N,392,23,19,42,16,58,488,7,23,65,5,70,479,20,42,37,1,37,502,20,27,24,29,53
2012,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,88398,70433103,Westpark Elementary School,N,410,16,17,35,32,67,504,3,15,71,12,82,503,7,35,55,2,58,523,13,15,33,40,72
2012,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,5424,70501201,Buckeye Union High School,N,487,33,16,38,13,51,696,4,22,66,8,74,496,10,29,55,6,61,475,46,17,17,20,37
2012,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,79376,70501202,Estrella Foothills High School,N,501,26,15,38,22,59,719,3,18,67,12,79,503,7,22,69,2,72,506,28,15,27,30,57
2012,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,89573,70501204,Youngker High School,N,491,37,15,32,16,48,704,3,20,70,7,77,496,6,29,62,3,65,488,37,17,26,19,45
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5587,80415130,Bullhead City Jr High School,N,402,23,22,41,14,55,492,9,22,65,4,68,478,21,42,*,*,36,485,23,25,30,22,52
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5583,80415103,Coyote Canyon School,N,355,12,36,39,14,53,447,6,26,60,8,68,475,15,53,31,1,32,469,31,35,24,10,34
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5584,80415105,Desert Valley School,N,371,12,29,46,14,59,465,5,26,64,5,69,488,9,44,*,*,47,501,13,28,32,27,59
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5585,80415107,Diamondback Elementary School,N,391,10,18,44,29,73,481,4,17,66,13,79,509,1,36,59,3,63,503,22,26,32,20,52
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,6048,80415110,Fox Creek Jr High School,N,420,22,21,37,20,57,522,5,16,72,7,79,490,13,44,41,2,43,521,12,14,35,38,74
2012,ARIZONA,Mohave,4378,80415000,Bullhead City School District,79655,80415104,Sunrise Elementary,N,389,13,22,35,31,66,482,6,18,61,15,76,520,1,34,54,11,65,516,12,30,35,23,58
2012,ARIZONA,Maricopa,90328,78565000,"CAFA, Inc. dba Learning Foundation and Performing Arts Alta Mesa",88290,78565001,Learning Foundation and Performing Arts Alta Mesa,Y,414,37,18,37,9,45,539,3,23,67,7,74,490,11,38,48,3,51,496,35,15,33,17,50
2012,ARIZONA,Maricopa,90327,78564000,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",88289,78564001,Learning Foundation and Performing Arts Gilbert,Y,421,19,17,45,19,64,539,5,18,70,8,78,508,8,25,60,6,66,520,16,12,38,34,72
2012,ARIZONA,Maricopa,79971,98749000,"CAFA, Inc. dba Learning Foundation Performing Arts School",81102,98749002,Learning Foundation,Y,396,11,11,56,22,78,498,2,13,69,16,84,498,4,42,50,4,54,*,*,*,*,*,*
2012,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",78889,78768101,Cambridge Academy East,Y,429,2,7,40,51,91,516,*,*,79,16,95,531,*,*,62,14,76,549,*,*,40,49,89
2012,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",90325,78768102,Cambridge Academy East,Y,422,3,14,42,41,83,519,*,*,80,16,96,533,1,15,76,8,84,559,3,6,29,62,91
2012,ARIZONA,Maricopa,79905,78959000,"Camelback Education, Inc",79906,78959001,Camelback Academy,Y,385,16,30,41,14,55,489,5,18,69,8,77,500,7,35,56,1,58,516,11,26,30,33,63
2012,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6098,130228101,Camp Verde Elementary School,N,372,10,28,44,17,62,467,5,22,62,10,72,484,10,48,*,*,42,475,22,30,35,13,48
2012,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6100,130228203,Camp Verde High School,N,470,43,13,35,8,43,676,6,28,62,4,66,475,19,27,*,*,54,449,55,12,18,15,34
2012,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6099,130228102,Camp Verde Middle School,N,408,20,23,41,15,57,506,4,18,72,5,78,479,19,50,31,2,32,503,14,17,30,38,68
2012,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,84659,130228304,South Verde Middle High,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2012,ARIZONA,Yavapai,90136,138771000,Camp Verde Unified School District dba South Verde Technology Magnet,90137,138771001,South Verde Technology Magnet,Y,467,57,25,*,*,18,690,*,*,*,*,59,467,4,70,*,*,26,440,69,23,*,*,8
2012,ARIZONA,Maricopa,89758,78534000,"Candeo Schools, Inc.",89759,78534001,Candeo Peoria,Y,425,1,6,33,61,94,516,*,*,61,35,96,562,*,*,79,12,90,563,1,11,28,59,88
2012,ARIZONA,Yavapai,4484,130350000,Canon Elementary District,6119,130350101,Canon School,N,394,23,21,40,17,56,495,8,19,63,10,73,488,16,43,39,1,40,507,20,32,20,28,48
2012,ARIZONA,Pima,81029,108715000,"Canyon Rose Academy, Inc.",81030,108715201,Canyon Rose Academy,Y,463,66,17,15,2,17,681,11,38,48,4,51,474,11,46,41,2,42,441,80,11,2,7,9
2012,ARIZONA,Pima,78858,108777000,"Carden of Tucson, Inc.",78859,108777101,Carden of Tucson,Y,422,3,21,40,36,77,512,1,10,78,10,88,529,3,20,63,15,78,555,*,*,24,62,86
2012,ARIZONA,Maricopa,79055,78909000,"Carden Traditional School of Surprise, Inc.",91172,78909104,Carden Traditional School of Glendale,Y,396,5,28,41,26,67,506,*,*,74,16,90,515,*,*,70,4,74,543,*,*,48,38,86
2012,ARIZONA,Maricopa,79055,78909000,"Carden Traditional School of Surprise, Inc.",80463,78909102,Carden Traditional School of Surprise,Y,403,8,25,45,21,67,516,*,*,80,15,95,520,1,18,78,3,81,531,4,15,41,40,80
2012,ARIZONA,Maricopa,79055,78909000,"Carden Traditional School of Surprise, Inc.",90819,78909103,Taylion Virtual Academy of Arizona,Y,393,40,25,30,5,35,508,5,20,70,5,75,507,9,18,*,*,73,*,*,*,*,*,*
2012,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5652,98745204,Northern AZ Academy for Career Dev. - Taylor,Y,467,59,19,*,*,22,675,17,39,*,*,44,459,24,35,*,*,41,440,83,11,*,*,6
2012,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5650,98745201,Northern AZ Academy for Career Dev. - Winslow,Y,469,43,50,*,*,7,*,*,*,*,*,*,452,33,50,*,*,17,*,*,*,*,*,*
2012,ARIZONA,Maricopa,81103,78748000,Career Success High School - Mesa,81104,78748201,Career Success High School - Mesa,Y,454,73,7,*,*,20,663,18,53,*,*,29,441,47,32,*,*,21,*,*,*,*,*,*
2012,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80430,78524203,Career Success High School - Glendale,Y,453,76,16,*,*,8,665,9,59,*,*,33,444,38,48,*,*,13,426,82,9,*,*,9
2012,ARIZONA,Maricopa,79047,78524000,Career Success Schools,79129,78524201,Career Success High School - Main Campus,Y,454,77,14,*,*,10,660,13,59,*,*,28,447,34,45,*,*,22,*,*,*,*,*,*
2012,ARIZONA,Maricopa,79047,78524000,Career Success Schools,81126,78524205,Career Success High School - Robert L. Duffy,Y,455,78,11,10,1,10,664,13,51,35,1,36,447,33,48,*,*,19,*,*,*,*,*,*
2012,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80025,78524202,Career Success Jr/Sr High School - North Phoenix,Y,464,58,24,16,2,18,690,3,25,66,6,72,466,16,55,27,2,30,*,*,*,*,*,*
2012,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80050,78524001,Career Success School -- Sage Campus,Y,370,40,27,30,3,33,478,10,31,56,2,58,481,23,34,*,*,43,486,36,22,28,14,42
2012,ARIZONA,Yuma,80001,148761000,Carpe Diem Collegiate High School,80002,148761201,Carpe Diem Collegiate High School dba Carpe Diem e-Learning Community,Y,462,18,12,37,32,70,590,4,10,72,14,86,500,8,39,49,4,53,516,15,12,43,31,73
2012,ARIZONA,Yuma,80001,148761000,Carpe Diem Collegiate High School,89656,148761202,iSchool2020,Y,454,3,37,47,13,60,604,*,*,83,14,97,504,*,*,*,*,58,515,17,11,44,28,72
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,79283,70483122,Bret R. Tarver,N,386,10,22,43,24,68,477,4,21,67,9,75,495,8,44,47,1,48,487,31,31,29,10,39
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5398,70483101,Cartwright School,N,395,16,22,40,22,63,478,7,25,63,5,68,482,19,40,39,2,41,467,34,30,27,8,35
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5405,70483108,Charles W. Harris School,N,390,22,25,38,14,53,482,8,30,59,3,62,475,20,47,32,1,33,481,37,27,29,7,36
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5406,70483109,Desert Sands Middle School,N,412,28,21,32,19,50,505,8,25,62,5,66,477,23,46,29,2,31,489,34,20,26,20,46
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5411,70483114,Estrella Middle School,N,411,24,22,37,18,54,502,7,22,67,4,71,478,22,48,28,2,31,490,26,21,32,21,53
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5407,70483110,Frank Borman School,N,375,31,32,30,7,37,473,11,33,53,3,56,473,24,47,28,1,29,473,45,28,20,7,27
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,6032,70483120,G. Frank Davidson,N,368,17,31,39,13,53,462,8,29,59,4,63,475,14,55,*,*,31,491,26,34,28,12,40
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5399,70483102,Glenn L. Downs School,N,388,25,20,42,13,54,481,9,28,61,2,63,472,20,50,*,*,30,488,30,31,28,11,39
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5409,70483112,Heatherbrae School,N,387,15,13,45,27,72,478,8,17,65,10,75,474,19,45,*,*,36,478,44,23,23,10,33
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5402,70483105,Holiday Park School,N,371,14,24,44,18,62,456,8,22,65,5,70,474,14,51,*,*,35,483,14,26,40,20,60
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5400,70483103,John F. Long,N,382,11,24,45,21,65,470,5,26,64,5,68,484,14,45,39,1,41,485,27,36,29,7,36
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5401,70483104,Justine Spitalny School,N,357,13,19,45,23,68,441,6,24,61,9,70,492,13,41,41,4,45,440,36,31,27,6,33
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,81109,70483123,Manuel Pena Jr. School,N,381,12,26,40,21,61,472,6,22,65,7,72,494,10,43,43,4,47,491,25,34,29,12,41
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,78980,70483121,Marc T. Atkinson Middle School,N,406,29,21,32,18,50,500,8,22,65,5,70,479,22,44,32,1,34,490,32,19,28,21,49
2012,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5412,70483115,Palm Lane,N,350,15,26,43,16,59,433,7,29,61,2,63,481,16,41,41,2,43,463,27,33,34,7,40
