Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2014,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6197,150227204,Parker High School,N,481,35,21,35,10,44,693,2,19,68,10,78,481,9,44,46,1,47,470,50,17,20,13,33
2014,ARIZONA,La Paz,4511,150404000,Quartzsite Elementary District,6198,150404101,Ehrenberg Elementary School,N,379,31,28,34,7,41,484,8,31,*,*,60,473,30,34,*,*,36,499,17,9,65,9,74
2014,ARIZONA,La Paz,4511,150404000,Quartzsite Elementary District,6199,150404102,Quartzsite Elementary School,N,352,44,29,21,6,27,461,13,32,50,5,55,458,41,34,*,*,24,473,24,24,24,29,52
2014,ARIZONA,La Paz,4512,150419000,Wenden Elementary District,6200,150419101,Wenden Elementary School,N,378,26,38,32,4,36,482,*,*,68,4,72,483,10,57,*,*,33,486,4,38,33,25,58
2014,ARIZONA,La Paz,4513,150426000,Bouse Elementary District,6201,150426101,Bouse Elementary School,N,373,42,25,21,13,33,488,*,*,*,*,67,474,15,54,*,*,31,*,*,*,*,*,*
2014,ARIZONA,La Paz,4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,N,368,29,35,26,9,35,474,10,31,57,1,59,494,7,43,*,*,50,507,13,25,44,19,63
2014,ARIZONA,La Paz,4515,150576000,Bicentennial Union High School District,6203,150576201,Salome High School,N,493,35,4,46,15,62,718,*,*,67,17,83,486,4,41,*,*,56,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,6229,70204151,Wilson Elementary School,N,387,14,23,43,20,63,488,3,18,73,7,80,495,9,40,49,2,50,513,8,29,45,18,63
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,6231,70211266,Peoria Transition Center,N,456,67,24,*,*,8,653,10,41,*,*,48,470,*,*,*,*,37,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4241,70269000,Paradise Valley Unified District,6233,70269179,Prospect School,N,401,50,25,*,*,25,485,25,38,*,*,38,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4264,70417000,Tolleson Elementary District,6240,70417101,Porfirio H. Gonzales Elementary School,N,392,22,27,37,14,51,487,4,26,68,3,70,484,13,48,*,*,39,483,28,35,23,14,37
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,6248,70510212,Metro Tech High School,N,497,20,21,46,13,59,714,1,13,82,4,86,510,2,19,76,3,79,482,45,23,22,9,32
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,6249,70510214,Bostrom Alternative Center,N,462,66,18,*,*,16,668,7,58,34,2,36,466,12,55,*,*,33,438,80,10,*,*,10
2014,ARIZONA,Pima,4403,100201000,Tucson Unified District,6264,100201674,Project More High School,N,468,51,31,16,2,18,681,4,43,*,*,52,474,13,32,*,*,55,443,*,*,*,*,14
2014,ARIZONA,Pima,4403,100201000,Tucson Unified District,6269,100201195,Mary Meredith K-12 School,N,386,89,4,4,2,7,515,38,52,7,2,10,424,68,26,*,*,6,425,67,24,*,*,10
2014,ARIZONA,Pima,4403,100201000,Tucson Unified District,6272,100201676,Teenage Parent Program - TAPP,N,463,64,30,*,*,7,681,*,*,*,*,59,467,3,69,*,*,28,*,*,*,*,*,*
2014,ARIZONA,Pima,4404,100206000,Marana Unified District,6279,100206045,MCAT High School,N,470,46,37,*,*,17,*,*,*,*,*,*,474,10,40,*,*,50,,,,,,
2014,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,6288,100212513,S.T.A.R. Academic Center,N,454,75,18,*,*,7,632,10,60,*,*,30,462,14,61,*,*,25,*,*,*,*,*,*
2014,ARIZONA,Pima,4409,100215000,Ajo Unified District,6292,100215002,Ajo High School,N,446,24,16,41,18,59,612,5,30,55,11,66,479,7,44,*,*,49,440,42,13,23,23,45
2014,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6302,140570204,Vista Alternative School,N,462,68,19,*,*,13,662,5,57,*,*,38,458,12,68,*,*,20,438,84,5,*,*,11
2014,ARIZONA,Pima,4428,108703000,"Montessori Schoolhouse of Tucson, Inc.",6340,108703002,Montessori Schoolhouse,Y,428,*,*,39,58,97,*,*,*,*,*,*,508,*,*,*,*,82,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4331,78707000,"Arizona Agribusiness & Equine Center, Inc.",6344,78707202,AAEC - Paradise Valley,Y,515,8,11,57,23,80,744,*,*,71,24,95,528,*,*,83,7,90,525,20,15,23,43,65
2014,ARIZONA,Pinal,79883,118703000,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,118703001,Apache Trail High School,Y,465,56,23,*,*,21,676,5,45,48,2,50,472,13,39,46,1,48,445,88,6,*,*,6
2014,ARIZONA,Maricopa,79877,78953000,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,78953001,Sun Valley High School,Y,462,63,21,14,1,15,669,4,56,39,1,40,460,20,53,*,*,27,438,85,9,3,3,5
2014,ARIZONA,Maricopa,79879,78956000,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,78956001,West Phoenix High School,Y,464,61,24,*,*,15,670,6,52,*,*,43,461,15,59,*,*,26,444,86,8,3,3,6
2014,ARIZONA,Maricopa,79878,78954000,Kaizen Education Foundation dba Tempe Accelerated High School,6349,78954001,Kaizen Education Foundation dba Quest High School,Y,467,58,30,10,3,13,671,*,*,29,6,35,461,16,59,*,*,24,*,*,*,*,*,*
2014,ARIZONA,Pima,79880,108706000,Kaizen Education Foundation dba Skyview High School,6350,108706001,Skyview High School,Y,478,51,16,28,5,33,710,*,*,65,10,74,483,13,39,42,5,47,478,48,30,9,13,22
2014,ARIZONA,Cochise,6358,108724000,New West School,6359,108724001,New West School,Y,389,9,27,59,5,64,492,*,*,77,5,82,481,7,57,*,*,36,*,*,*,*,*,*
2014,ARIZONA,Yavapai,6365,138754000,American Heritage Academy,6366,138754001,American Heritage Academy - Cottonwood,Y,429,15,21,48,16,64,560,2,9,76,12,89,499,2,39,58,1,59,515,13,25,38,24,62
2014,ARIZONA,Maricopa,6393,1202000,Arizona State School for the Deaf and Blind,6395,1202040,ASDB/Phoenix Day School,N,332,75,14,11,1,11,445,23,59,18,1,19,413,73,20,*,*,7,379,73,12,*,*,15
2014,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6822,70199005,Mesa Transitional Learning Center,N,437,79,10,*,*,10,622,16,45,38,2,40,454,27,53,*,*,20,457,68,21,7,4,11
2014,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6823,70199006,Durango Transitional Learning Center,N,436,82,10,*,*,8,634,9,66,*,*,26,436,45,37,*,*,18,450,70,19,7,4,11
2014,ARIZONA,Navajo,4386,90199000,Navajo County Accommodation District #99,7654,90199001,Navajo County Instruction for Success (NCIS),N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8128,130201012,Lincoln Elementary School,N,379,15,23,46,16,62,493,2,17,67,14,81,500,9,26,63,2,65,531,8,14,44,34,78
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8129,130201013,Miller Valley School,N,369,13,25,43,19,62,467,*,*,70,10,81,494,5,34,*,*,60,505,8,25,46,21,67
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8130,130201014,Taylor Hicks School,N,385,11,22,49,18,68,505,*,*,71,21,92,526,2,23,63,12,75,530,3,19,45,34,79
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8131,130201015,Washington Traditional School,N,360,8,24,48,19,68,464,*,*,70,18,88,515,4,28,63,6,69,459,12,24,50,14,64
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8132,130201016,Abia Judd Elementary School,N,400,3,14,46,37,83,501,1,4,73,22,95,523,3,22,69,7,76,537,*,*,38,50,88
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8133,130201050,Prescott Mile High Middle School,N,433,18,16,40,27,67,535,2,13,76,8,85,501,11,30,55,4,59,531,11,17,19,54,73
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8134,130201060,Granite Mountain Middle School,N,437,10,16,37,37,74,530,2,9,75,14,89,520,8,21,63,8,71,522,3,13,27,56,83
2014,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8135,130201070,Prescott High School,N,479,21,16,40,23,63,686,*,*,71,19,90,506,4,23,69,4,73,502,16,17,32,35,67
2014,ARIZONA,Pinal,79214,78901000,"Excalibur Charter Schools, Inc.",10339,78901001,Excalibur Charter School,Y,455,75,15,*,*,10,677,*,*,*,*,55,457,18,65,*,*,18,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79204,78988000,Ball Charter Schools (Dobson),10729,78988102,"Dobson Academy, The - A Ball Charter School",Y,410,7,17,50,26,76,514,1,10,75,14,89,519,3,23,67,7,74,531,5,10,46,39,85
2014,ARIZONA,Maricopa,4294,78987000,Ball Charter Schools (Hearn),10730,78987103,"Hearn Academy, The - A Ball Charter School",Y,415,6,19,47,28,75,512,1,8,82,10,91,499,8,34,57,2,58,529,3,19,42,36,78
2014,ARIZONA,Pima,91773,108909000,"Collaborative Pathways, Inc.",10733,108909001,Arizona College Prep Academy,Y,493,20,13,59,8,68,728,*,*,75,13,88,518,4,10,77,9,86,490,30,26,33,11,44
2014,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,78767002,Ombudsman - Charter West,Y,468,53,27,18,2,19,687,*,*,68,3,71,474,7,51,*,*,41,458,65,29,*,*,6
2014,ARIZONA,Maricopa,4352,78741000,"Intelli-School, Inc.",10746,78741205,Intelli-School - Paradise Valley,Y,463,60,21,16,3,19,673,16,42,39,3,42,481,8,49,41,3,44,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79882,78949000,Kaizen Education Foundation dba Maya High School,10748,78949001,Kaizen Education Foundation dba Maya High School,Y,462,64,20,14,1,15,671,4,54,41,1,42,460,18,52,*,*,30,436,91,6,2,1,3
2014,ARIZONA,Maricopa,79876,78952000,Kaizen Education Foundation dba Summit High School,10749,78952001,Kaizen Education Foundation dba Summit High School,Y,459,70,21,*,*,9,666,6,52,*,*,42,453,23,55,*,*,22,433,87,9,3,1,4
2014,ARIZONA,Pinal,81011,118704000,"Pinnacle Education-Casa Grande, Inc.",10750,118704003,Pinnacle High School - Casa Grande,Y,459,68,18,*,*,14,677,*,*,24,6,29,454,20,60,*,*,20,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4341,78717000,"EduPreneurship, Inc.",10752,78717102,EduPreneurship Student Center (ESC) Phoenix,Y,379,25,25,44,6,50,467,8,31,*,*,61,483,22,44,28,6,33,*,*,*,*,*,*
2014,ARIZONA,Maricopa,81045,78742000,"Edkey, Inc. - Pathfinder Academy",10753,78742001,Pathfinder Academy,Y,450,*,*,30,68,98,*,*,*,*,*,*,525,*,*,74,6,79,564,*,*,40,55,95
2014,ARIZONA,Maricopa,6378,78665000,"Arizona Academy of Science And Technology, Inc.",10755,78665001,Arizona Academy of Science and Technology,Y,365,42,32,20,7,27,480,3,40,55,2,57,468,21,53,*,*,26,510,19,31,19,31,50
2014,ARIZONA,Maricopa,79213,78794000,Academy with Community Partners  Inc,10795,78794201,Academy with Community Partners,Y,465,65,13,*,*,23,671,9,41,48,2,50,468,11,53,*,*,36,427,*,*,*,*,5
2014,ARIZONA,Maricopa,6375,78664000,"Employ-Ability Unlimited, Inc.",10799,78664002,Desert Pointe Academy,Y,478,52,20,20,8,28,682,*,*,*,*,44,478,6,39,*,*,56,457,68,16,11,5,16
2014,ARIZONA,Maricopa,10760,78930000,Noah Webster Schools - Mesa,10800,78930101,Noah Webster Schools- Mesa,Y,415,6,12,44,38,82,507,*,*,74,15,89,519,2,27,63,8,71,540,4,13,39,44,83
2014,ARIZONA,Maricopa,5186,78995000,Cholla Academy,10801,78995001,Westland School,Y,423,25,20,43,12,55,553,1,20,74,5,79,489,10,33,56,1,57,488,32,33,21,14,35
2014,ARIZONA,Gila,6258,48701000,"Destiny School, Inc.",10807,48701001,Destiny School,Y,421,7,15,43,35,78,501,3,12,78,7,85,499,4,46,*,*,51,513,9,30,42,19,60
2014,ARIZONA,Maricopa,5174,78751000,Integrity Education Incorporated,10811,78751001,Integrity Education Centre,Y,445,19,8,38,35,73,584,*,*,78,9,87,485,*,*,*,*,47,471,50,33,8,8,17
2014,ARIZONA,Maricopa,6379,78776000,Phoenix School of Academic Excellence The,10814,78776002,"Learning Institute, The",Y,451,58,30,*,*,12,638,*,*,46,2,47,456,26,55,*,*,19,439,87,4,4,4,9
2014,ARIZONA,Maricopa,5180,78912000,"Paragon Management, Inc.",10820,78912101,Paradise Education Center,Y,417,8,14,49,30,79,521,1,9,77,14,91,522,2,19,73,6,79,541,3,10,34,53,87
2014,ARIZONA,Gila,4209,40210000,Payson Unified District,10822,40210701,Payson Center for Success High School,N,496,9,32,55,5,59,712,*,*,67,6,72,493,5,35,*,*,60,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79217,78670000,"Precision Academy Systems, Inc",10823,78670201,Precision Academy System Charter School,Y,466,59,24,16,1,17,677,4,44,48,3,52,469,10,58,31,1,32,431,87,8,*,*,5
2014,ARIZONA,Maricopa,5181,78906000,"Metropolitan Arts Institute, Inc.",10847,78906201,Metropolitan Arts Institute,Y,485,10,12,55,24,78,659,*,*,77,21,98,538,2,8,74,17,91,537,8,8,32,53,85
2014,ARIZONA,Navajo,79211,78917000,"Edkey, Inc. - Sequoia Village School",10848,78917001,Sequoia Village School,Y,382,18,29,41,12,53,488,*,*,70,4,74,481,15,47,*,*,39,500,24,29,31,17,48
2014,ARIZONA,Maricopa,6446,78915000,"Edkey, Inc. - Sequoia Charter School",10849,78915001,Sequoia Secondary School,Y,427,35,27,32,6,38,546,7,28,*,*,65,478,13,46,*,*,41,468,51,27,14,7,21
2014,ARIZONA,Pima,4413,100220000,Vail Unified District,10855,100220701,Vail Academy & High School,N,455,5,12,42,42,83,575,1,5,75,20,95,527,1,16,77,6,83,545,7,11,21,60,81
2014,ARIZONA,Yavapai,79234,138654000,"New Visions Academy, Inc.",10856,138654001,New Visions Academy,Y,457,79,13,*,*,8,680,7,29,*,*,64,461,20,40,*,*,40,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4264,70417000,Tolleson Elementary District,10869,70417102,Arizona Desert Elementary School,N,392,12,23,39,26,65,482,1,18,76,5,81,487,10,49,*,*,40,505,8,37,44,10,54
2014,ARIZONA,Maricopa,10878,78779000,"Keystone Montessori Charter School, Inc.",10884,78779001,Keystone Montessori Charter School,Y,431,1,6,51,42,93,*,*,*,*,*,*,525,*,*,*,*,82,548,*,*,30,65,96
2014,ARIZONA,Pima,10879,108769000,"Mountain Rose Academy, Inc.",10885,108769001,Mountain Rose Academy,Y,463,66,23,9,2,11,691,1,36,56,7,63,469,15,55,*,*,30,465,62,17,15,6,21
2014,ARIZONA,Maricopa,79215,78989000,American Basic Schools LLC,78788,78989101,Burke Basic School,Y,368,24,30,33,13,46,482,2,22,68,8,76,502,3,45,48,4,52,493,21,38,33,8,41
2014,ARIZONA,Maricopa,10972,78766000,"Benchmark School, Inc.",78803,78766101,Benchmark School,Y,419,3,8,42,46,89,516,*,*,75,21,97,526,*,*,82,5,87,574,*,*,24,73,97
2014,ARIZONA,Maricopa,10971,78683000,East Valley Academy,78806,78683101,East Valley Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Pima,10974,108770000,Great Expectations Academy,78808,108770101,Great Expectations Academy,Y,410,13,18,43,27,70,511,2,11,77,11,88,501,8,37,54,1,55,525,9,17,41,33,74
2014,ARIZONA,Maricopa,79264,78752000,"Horizon Community Learning Center, Inc.",78809,78752003,Horizon Community Learning Center,Y,429,9,17,47,27,75,557,*,*,76,18,94,532,*,*,79,8,87,533,9,12,36,43,79
2014,ARIZONA,Maricopa,10968,78784000,Liberty Traditional Charter School,78811,78784101,Liberty Traditional Charter School,Y,392,17,27,45,10,56,492,1,23,74,2,76,483,13,46,*,*,41,495,21,39,28,12,40
2014,ARIZONA,Maricopa,79874,78950000,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,78950001,Crestview College Preparatory High School,Y,448,60,20,19,1,20,608,12,39,*,*,49,466,16,50,*,*,34,453,75,14,9,2,11
2014,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,78767003,Ombudsman - Charter Metro,Y,466,66,19,*,*,16,689,*,*,57,4,61,471,9,53,*,*,38,464,69,15,*,*,15
2014,ARIZONA,Yavapai,10967,138756000,Painted Pony Ranch Charter School,78815,138756101,Willow Creek Charter School,Y,399,13,26,40,21,60,498,3,21,71,6,76,505,3,40,51,6,57,474,23,36,23,18,41
2014,ARIZONA,Yavapai,10970,138755000,"Park View School, Inc.",78816,138755101,Park View Middle School,Y,419,25,21,42,13,54,520,3,21,73,3,76,493,7,40,*,*,53,505,22,26,28,24,52
2014,ARIZONA,Maricopa,79875,78951000,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,78951001,Peoria Accelerated High School,Y,467,58,26,*,*,16,677,3,42,54,1,55,469,8,59,*,*,33,445,81,10,6,3,9
2014,ARIZONA,Maricopa,10966,78781000,Stepping Stones Academy,78818,78781101,Stepping Stones Academy,Y,416,13,12,44,30,75,510,*,*,80,6,86,506,5,27,*,*,68,517,11,26,37,26,63
2014,ARIZONA,Maricopa,78783,78785000,"Fit Kids, Inc. dba Champion Schools",78820,78785101,Champion Schools,Y,404,7,26,49,18,67,501,*,*,82,4,87,495,3,45,51,1,52,511,6,32,36,26,62
2014,ARIZONA,Yavapai,10965,138757000,Mary Ellen Halvorson Educational Foundation. dba: Tri-City Prep High School,78821,138757201,Tri-City College Prep High School,Y,545,3,3,38,56,93,*,*,*,*,*,*,554,*,*,79,18,97,555,*,*,28,66,94
2014,ARIZONA,Maricopa,4358,78757000,"Victory High School, Inc.",78822,78757202,Victory High School - Campus,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Yavapai,78830,138763000,"Accelerated Learning Charter School, Inc.",78832,138763101,Accelerated Learning Charter School,Y,402,26,18,32,24,56,507,*,*,*,*,79,475,26,37,*,*,37,511,13,20,53,13,67
2014,ARIZONA,Pima,4413,100220000,Vail Unified District,78835,100220706,Civano Charter School,N,410,7,19,55,19,74,531,*,*,75,20,96,518,*,*,68,3,71,537,*,*,45,45,90
2014,ARIZONA,Pima,78833,108781000,"Eastpointe High School, Inc.",78836,108781201,Eastpointe High School,Y,474,45,27,25,2,27,683,*,*,*,*,37,473,14,34,*,*,52,448,*,*,*,*,8
2014,ARIZONA,Apache,78840,18759000,"Kin Dah Lichii Olta, Inc.",78841,18759101,Kin Dah Lichii Olta' Charter School,Y,401,34,41,*,*,24,494,14,21,*,*,66,461,24,65,*,*,12,462,50,42,*,*,8
2014,ARIZONA,Maricopa,79207,78791000,Milestones Charter School,78843,78791101,Milestones Charter School,Y,401,11,29,44,16,60,505,1,18,73,8,81,503,5,36,57,2,60,526,*,*,50,32,82
2014,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,78847,70510270,Cesar Chavez High School,N,478,35,19,40,7,46,686,1,26,69,4,73,493,7,27,65,1,66,466,52,19,18,11,29
2014,ARIZONA,Maricopa,79233,78999000,Kaizen Education Foundation dba South Pointe Elementary School,78851,78999001,Kaizen Education Foundation dba South Pointe Elementary School,Y,338,49,27,21,3,24,449,9,41,47,3,50,465,21,51,*,*,28,469,44,39,13,3,16
2014,ARIZONA,Mohave,79218,88702000,"Telesis Center for Learning, Inc.",78857,88702001,Telesis Preparatory Academy,Y,496,14,27,50,9,59,726,*,*,88,9,97,509,*,*,74,5,79,499,11,44,26,19,44
2014,ARIZONA,Pima,78858,108777000,"Carden of Tucson, Inc.",78859,108777101,Carden of Tucson,Y,419,6,22,35,37,72,516,*,*,79,11,90,494,5,45,*,*,50,560,*,*,14,79,93
2014,ARIZONA,Maricopa,78868,78786000,Sonoran Desert School,78869,78786201,Sonoran Desert School,Y,483,33,17,*,*,50,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Yavapai,78873,138768000,"Mountain Oak Charter School, Inc.",78874,138768101,Mountain Oak Charter School,Y,394,19,28,40,14,53,502,1,20,70,9,79,491,13,42,43,2,45,494,18,23,33,28,60
2014,ARIZONA,Maricopa,78882,78760000,New World Educational Center,78883,78760001,New World Educational Center,Y,404,25,30,36,10,45,518,3,20,74,3,77,488,9,49,*,*,41,492,28,34,28,11,38
2014,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",78889,78768101,Cambridge Academy East,Y,411,4,13,49,34,83,506,*,*,75,18,92,535,*,*,78,7,84,534,3,14,54,29,83
2014,ARIZONA,Yavapai,78890,138702000,"Pathways KM Charter Schools, Inc",78891,138702001,Rimrock Public High School,Y,465,71,14,*,*,14,697,*,*,67,8,75,460,21,43,*,*,36,*,*,*,*,*,*
2014,ARIZONA,Pima,78897,108665000,"Academy of Tucson, Inc.",78898,108665201,Academy of Tucson High School,Y,500,19,15,52,13,65,730,*,*,76,20,95,517,*,*,90,5,95,530,15,20,20,46,66
2014,ARIZONA,Maricopa,4342,78718000,Kaizen Education Foundation dba El Dorado High School,78899,78718212,Kaizen Education Foundation dba El Dorado High School,Y,459,65,28,5,1,7,664,9,53,*,*,37,460,26,60,*,*,15,*,*,*,*,*,*
2014,ARIZONA,Maricopa,79873,78948000,American Charter Schools Foundation d.b.a. Estrella High School,78900,78948001,Estrella High School,Y,463,68,18,*,*,14,674,2,47,51,1,52,461,16,53,*,*,31,432,91,6,2,2,4
2014,ARIZONA,Maricopa,79872,78947000,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,78947001,Desert Hills High School,Y,468,55,18,*,*,27,686,*,*,57,1,58,482,9,36,*,*,55,463,58,20,18,5,23
2014,ARIZONA,Yuma,6355,108722000,"The Charter Foundation, Inc.",78904,108722004,AmeriSchools Academy - Yuma,Y,395,11,16,54,19,73,489,3,19,70,9,79,505,6,34,*,*,60,507,8,33,54,4,58
2014,ARIZONA,Maricopa,4244,70293000,Cave Creek Unified District,78911,70293101,Sonoran Trails Middle School,N,451,9,8,43,39,83,544,2,7,79,11,91,516,3,21,72,3,75,536,6,8,20,66,87
2014,ARIZONA,Maricopa,4244,70293000,Cave Creek Unified District,78912,70293705,Desert Willow Elementary School,N,420,5,10,41,44,85,515,*,*,73,21,93,547,1,8,69,22,91,563,2,5,30,63,93
2014,ARIZONA,Cochise,4180,20349000,Palominas Elementary District,78914,20349103,Valley View Elementary School,N,422,5,17,48,31,78,520,1,7,85,8,92,503,5,34,57,4,61,554,6,6,22,66,88
2014,ARIZONA,Coconino,10386,30199000,Coconino County Accommodation School District,78915,30199003,Juvenile Detention Education Program,N,443,73,18,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Coconino,4197,30215000,Tuba City Unified District,78916,30215140,Tuba City Alternative School,N,*,*,*,*,*,*,*,*,*,*,*,*,448,25,69,*,*,6,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,78917,70204276,Skyline High School,N,489,20,15,51,14,65,696,1,14,76,9,85,502,4,22,72,2,74,492,28,16,29,27,56
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78918,70241157,Oak Tree Elementary,N,398,10,18,46,25,72,498,1,15,73,11,84,506,7,33,53,7,60,520,6,25,44,26,69
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78919,70241158,Settlers Point Elementary,N,407,8,14,44,34,78,506,1,10,76,14,90,518,3,29,61,7,69,533,3,19,44,33,78
2014,ARIZONA,Maricopa,4241,70269000,Paradise Valley Unified District,78920,70269142,Sunset Canyon School,N,389,14,24,45,18,63,496,2,14,73,10,83,504,12,25,59,3,63,530,9,15,44,32,77
2014,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,78921,70297136,Highland Lakes School,N,441,8,12,36,43,80,534,1,7,69,23,92,528,2,22,66,10,76,538,3,15,25,57,82
2014,ARIZONA,Maricopa,4246,70297000,Deer Valley Unified District,78922,70297137,Anthem School,N,421,8,14,42,36,78,521,2,7,77,14,91,517,5,24,64,7,71,539,4,12,29,55,84
2014,ARIZONA,Maricopa,4267,70428000,Kyrene Elementary District,78923,70428158,Kyrene de la Estrella Elementary School,N,409,6,10,49,34,83,501,*,*,75,16,91,512,4,35,53,7,61,533,*,*,48,33,82
